Industry,Country,Year,Attack_Type,Data_Type,Records_Compromised,Employee_Count,Security_Budget_Million_USD,Financial_Impact_Million_USD,Recovery_Time_Days,Incident_Severity,Baseline_Industry_Cost_Million_USD,Per_Record_Cost_USD,Estimated_Financial_Impact_Million_USD
Energy,United States,2019.0,OT_Attack,"SCADA_Data,Grid_Info",3213.8,13009,34.2,99.9616,77,3.0,4.68,100.0,53.32
Healthcare,UK,2024.0,Malware,pii_customer,494420.41,10864,12.1,99.9616,29,4.0,8.44,100.0,80.94
Retail,Japan,2017.0,Man-in-the-Middle,pii_customer,94790.16,22346,12.2,41.9647,64,4.0,4.214,100.0,70.53
IT,China,2021.0,SQL Injection,pii_customer,761225.77,9014,12.0,81.0497,10,1.0,4.218,100.0,91.19
Telecommunications,India,2017.0,DDoS,pii_customer,663770.58,44104,34.3,14.2966,23,1.0,4.224,100.0,9.57
Healthcare,Japan,2019.0,Ransomware,pii_customer,774267.79,10320,19.1,93.7633,39,4.0,8.44,100.0,79.9
Entertainment,South Korea,2020.0,Gaming_Hack,"Gaming_Data,PII",998706.28,2300,2.1,95.6585,6,3.0,4.773,100.0,45.85
Government,Brazil,2024.0,Ransomware,pii_customer,629959.98,3094,8.9,84.5047,48,4.0,4.732,100.0,50.92
Retail,USA,2018.0,Malware,pii_customer,835712.51,22882,8.9,13.5901,67,4.0,3.863,100.0,14.61
Insurance,United States,2020.0,Claims_Fraud,"PII,Claims_Data",998706.28,20186,21.1,53.3183,9,3.0,4.558,100.0,
Pharmaceutical,United States,2020.0,OT_Attack,"SCADA_Data,Grid_Info",46930.28,10903,34.5,59.8265,26,3.0,4.687,100.0,50.96
Banking,Germany,2018.0,DDoS,pii_customer,671471.88,8619,12.3,43.725,3,1.0,4.225,100.0,12.32
IT,USA,2023.0,DDoS,pii_customer,434014.38,8726,12.2,93.723,2,1.0,4.237,100.0,96.55
Healthcare,Russia,2020.0,DDoS,pii_customer,303767.6,9965,19.6,18.6795,19,1.0,8.44,100.0,61.95
Healthcare,China,2017.0,SQL Injection,pii_customer,546393.59,9620,19.0,72.5328,44,,8.44,100.0,71.92
Government,India,2015.0,SQL Injection,pii_customer,793546.52,2300,8.3,45.5761,48,4.0,4.218,100.0,50.25
Retail,Australia,2023.0,DDoS,pii_customer,671665.3,11122,8.8,78.3107,56,4.0,3.808,100.0,83.44
Government,Russia,2021.0,DDoS,pii_customer,672926.87,2737,8.5,84.8575,11,1.0,4.205,100.0,60.13
Healthcare,Germany,2017.0,Man-in-the-Middle,pii_customer,700722.34,10581,19.3,25.1714,11,3.0,8.44,100.0,37.99
Government,Canada,2020.0,DDoS,"Trade_Secrets,Designs",640261.22,2412,8.4,97.9587,74,4.0,4.496,100.0,57.65
Telecommunications,Germany,2020.0,Connected_Car,"Vehicle_Data,Location",998706.28,10569,34.5,99.9616,80,3.0,4.62,100.0,76.75
Education,UK,2021.0,Phishing,pii_customer,415625.61,3890,2.1,70.1639,32,4.0,3.4,100.0,60.12
Insurance,United States,2020.0,Claims_Fraud,"PII,Claims_Data",998706.28,20295,21.1,99.9616,31,3.0,4.453,100.0,41.75
Telecommunications,India,2020.0,Ransomware,pii_customer,177860.09,44992,34.0,8.392,53,4.0,4.231,100.0,9.92
Banking,Australia,2017.0,DDoS,pii_customer,609854.47,9214,12.2,93.3093,56,4.0,4.224,100.0,90.78
Education,China,2024.0,Phishing,pii_customer,349507.46,2300,2.2,10.9961,25,1.0,4.23,100.0,8.19
Automotive,Germany,2020.0,Connected_Car,"Vehicle_Data,Location",998706.28,10346,34.4,91.5259,79,3.0,4.426,100.0,56.67
Education,Canada,2020.0,DDoS,"PII,Academic_Records",234731.34,2861,2.1,38.9535,12,3.0,4.626,100.0,39.95
Hospitality,Spain,2020.0,Industrial_Espionage,"Payment_Cards,PII",978340.6,20608,3.1,87.8283,40,3.0,4.818,100.0,55.61
Banking,China,2017.0,Malware,pii_customer,868292.46,8663,12.3,8.6898,2,2.0,4.241,100.0,18.84
IT,Russia,2017.0,DDoS,pii_customer,726395.14,8631,8.9,71.6482,26,4.0,4.227,100.0,82.34
Retail,China,2023.0,DDoS,pii_customer,335287.22,22392,8.9,32.2271,13,4.0,3.811,100.0,75.54
Banking,Russia,2016.0,Phishing,pii_customer,416823.31,8526,12.1,15.5507,6,1.0,4.236,100.0,38.59
Entertainment,United States,2019.0,Content_Piracy,"Content,Subscriber_Data",3213.8,9173,13.3,98.1833,69,3.0,4.672,100.0,49.02
Banking,Japan,2023.0,Malware,pii_customer,573823.48,8860,12.4,36.9196,2,1.0,4.221,100.0,37.78
Healthcare,Brazil,2016.0,Phishing,pii_customer,949055.8,10744,18.9,43.2782,39,3.0,8.44,100.0,60.19
Retail,France,2023.0,DDoS,pii_customer,876491.13,23101,8.9,54.764,65,4.0,3.799,100.0,66.45
Healthcare,Germany,2022.0,Malware,pii_customer,712335.99,11201,19.2,37.6791,17,1.0,8.44,100.0,68.15
Retail,Australia,2017.0,Phishing,pii_customer,920097.52,23430,8.7,40.5788,63,4.0,3.839,100.0,74.99
Education,Canada,2020.0,Insider_Threat,"PII,Academic_Records",674384.13,3351,3.1,12.3281,18,3.0,3.449,100.0,11.28
IT,China,2018.0,Phishing,pii_customer,420321.25,8890,12.2,89.7209,68,4.0,4.227,100.0,87.39
Telecommunications,India,2021.0,SQL Injection,pii_customer,754680.75,44950,12.2,57.2709,29,3.0,4.216,100.0,87.3
Banking,Japan,2024.0,Malware,pii_customer,139617.15,8780,12.1,37.5377,10,1.0,4.22,100.0,49.54
Education,USA,2018.0,Phishing,pii_customer,486815.46,4392,2.1,36.1711,70,4.0,3.47,100.0,15.87
Telecommunications,Germany,2021.0,Malware,pii_customer,920394.48,45000,34.3,39.6251,36,4.0,8.389,100.0,15.69
Insurance,Japan,2019.0,POS_Malware,"Payment_Cards,PII",992370.0,21043,20.4,82.3626,25,3.0,4.777,100.0,79.01
Financial,Singapore,2020.0,Wallet_Hack,Cryptocurrency,3213.8,2402,12.6,96.6185,86,3.0,4.744,100.0,37.99
Government,Russia,2015.0,Malware,pii_customer,336184.54,2300,8.7,95.0743,39,4.0,4.235,100.0,70.46
Real Estate,United States,2020.0,Property_Fraud,"Financial,Property_Data",445803.38,2349,2.2,26.513,1,3.0,4.732,100.0,41.3
Healthcare,United States,2020.0,DDoS,"PII,PHI,Financial",467081.19,12559,31.8,99.9616,60,3.0,4.656,100.0,94.77
Government,China,2018.0,SQL Injection,pii_customer,499321.04,2784,8.6,73.0587,28,4.0,4.239,100.0,56.75
IT,China,2017.0,DDoS,pii_customer,896021.46,9015,12.1,84.9405,27,2.0,4.225,100.0,89.67
Legal,United States,2020.0,Email_Compromise,"Legal_Documents,PII",257461.2,2517,2.2,22.5363,17,3.0,4.736,100.0,41.49
IT,UK,2016.0,Phishing,pii_customer,618889.9,9191,9.3,48.3063,20,3.0,4.21,100.0,70.98
Retail,France,2024.0,DDoS,pii_customer,893899.97,23147,8.6,80.6065,40,3.0,3.787,,77.07
Hospitality,Spain,2020.0,POS_Malware,"Payment_Cards,PII",941884.54,21076,2.9,64.8498,34,3.0,4.746,100.0,65.33
Education,Brazil,2021.0,Phishing,pii_customer,555464.24,3294,2.1,47.7648,37,4.0,3.417,100.0,41.38
Real Estate,United States,2019.0,Property_Fraud,"Financial,Property_Data",555053.86,2643,12.2,50.405,29,3.0,4.662,100.0,53.23
Legal,United States,2020.0,Email_Compromise,"Legal_Documents,PII",181241.27,2300,9.2,37.798,15,3.0,4.454,100.0,39.5
Banking,Japan,2017.0,SQL Injection,pii_customer,763421.62,9239,12.2,87.211,39,1.0,4.221,100.0,88.63
Energy,United States,2020.0,DDoS,"SCADA_Data,Grid_Info",23002.08,12294,33.7,99.9616,74,3.0,4.843,100.0,46.8
Telecommunications,Australia,2020.0,IoT_Breach,pii_customer,551927.51,43421,34.2,99.9616,33,3.0,4.212,100.0,59.04
Banking,Japan,2017.0,Phishing,pii_customer,803640.25,8764,12.0,49.6499,15,1.0,4.246,100.0,65.43
Banking,Germany,2021.0,DDoS,pii_customer,812943.85,8830,12.2,92.3426,10,2.0,4.215,100.0,44.53
Telecommunications,India,2021.0,DDoS,pii_customer,730962.3,44672,34.5,72.8489,58,4.0,4.225,100.0,53.82
Healthcare,USA,2021.0,Ransomware,pii_customer,960818.62,11466,19.0,82.2812,43,3.0,8.415,100.0,70.13
Education,Japan,2015.0,Phishing,pii_customer,189685.79,3348,2.1,70.6594,55,4.0,3.376,100.0,55.73
Banking,France,2017.0,Malware,pii_customer,386425.23,8487,12.3,90.7154,43,1.0,4.221,100.0,87.5
Healthcare,China,2017.0,SQL Injection,pii_customer,746345.17,10506,18.9,67.7757,30,2.0,8.406,100.0,38.97
Retail,Australia,2018.0,Phishing,pii_customer,901534.02,22551,9.1,29.7297,61,4.0,3.808,100.0,16.48
Insurance,United States,2020.0,Claims_Fraud,"PII,Claims_Data",998706.28,20164,21.0,99.9616,12,3.0,4.754,100.0,38.41
Healthcare,Brazil,2015.0,SQL Injection,pii_customer,745391.69,2656,9.0,52.5979,69,4.0,4.232,100.0,54.78
Banking,Japan,2019.0,DDoS,pii_customer,169010.59,8565,12.1,74.0623,67,4.0,4.245,100.0,55.16
Education,India,2016.0,Phishing,pii_customer,933939.92,3576,2.1,40.2009,56,4.0,3.403,100.0,39.99
Telecommunications,Germany,2019.0,Ransomware,pii_customer,785356.92,45000,34.5,97.3427,13,2.0,4.226,100.0,91.2
Healthcare,China,2019.0,Malware,pii_customer,512926.13,8443,12.3,62.2193,63,4.0,4.219,100.0,46.12
Retail,Japan,2021.0,SQL Injection,pii_customer,966418.03,22716,9.0,36.1056,42,4.0,3.757,100.0,79.17
Education,India,2017.0,DDoS,pii_customer,231514.45,4185,2.1,20.8006,3,1.0,3.392,100.0,13.94
Government,India,2024.0,SQL Injection,pii_customer,693723.51,2585,8.6,13.0,5,1.0,4.234,100.0,12.04
Technology,Germany,2019.0,App_Vulnerability,"Location_Data,PII",998706.28,5284,2.1,50.9544,24,3.0,4.647,100.0,48.73
Government,India,2017.0,Malware,pii_customer,369477.75,2300,8.5,70.2579,37,4.0,4.229,100.0,52.78
Healthcare,Brazil,2017.0,DDoS,pii_customer,944623.26,9633,19.2,80.9936,68,3.0,8.391,100.0,48.7
Energy,United States,2020.0,OT_Attack,"SCADA_Data,Grid_Info",43903.53,10347,33.9,98.8865,76,3.0,4.659,100.0,42.12
Telecommunications,Japan,2021.0,DDoS,pii_customer,873166.18,44523,34.0,9.8134,66,4.0,4.237,100.0,7.25
Healthcare,Brazil,2017.0,DDoS,pii_customer,511794.33,11258,19.0,65.0177,15,1.0,8.44,100.0,76.09
Financial,United Kingdom,2020.0,API_Abuse,"Financial,Transaction_Data",998706.28,2300,8.6,86.1371,17,3.0,4.648,100.0,53.56
Education,China,2020.0,Malware,pii_customer,926930.89,11466,19.3,36.6191,63,4.0,8.423,100.0,43.43
Energy,United States,2020.0,OT_Attack,"SCADA_Data,Grid_Info",3213.8,12307,33.8,99.0106,76,3.0,4.701,100.0,87.49
Automotive,Germany,2020.0,Connected_Car,"Vehicle_Data,Location",998706.28,24956,9.0,99.9616,74,3.0,4.641,100.0,43.53
Banking,Germany,2021.0,SQL Injection,pii_customer,776092.23,8686,12.4,68.1282,48,3.0,4.232,100.0,90.27
Government,Russia,2024.0,Malware,pii_customer,783866.09,8847,12.2,21.4439,13,1.0,4.223,100.0,13.38
Education,Germany,2017.0,Phishing,pii_customer,599632.67,2743,2.1,12.3769,17,1.0,3.387,100.0,48.19
IT,China,2023.0,Phishing,pii_customer,303641.52,8973,12.2,91.732,50,4.0,4.2,100.0,95.05
Education,USA,2018.0,SQL Injection,pii_customer,615767.95,2427,2.1,65.2271,38,4.0,3.409,100.0,59.71
Government,France,2020.0,Payment_Fraud,pii_customer,888898.65,3791,9.0,23.6249,9,1.0,4.633,100.0,15.31
Legal,United States,2020.0,Email_Compromise,"Legal_Documents,PII",213725.88,2300,2.1,27.7199,23,3.0,4.636,100.0,46.64
Retail,India,2020.0,Payment_Fraud,"PII,Business_Data",946619.11,22942,8.8,82.5238,40,3.0,4.598,100.0,81.43
Energy,United States,2020.0,OT_Attack,"SCADA_Data,Grid_Info",78261.96,12494,32.9,99.9616,76,3.0,4.679,100.0,53.39
Education,China,2017.0,SQL Injection,pii_customer,413243.42,3374,2.1,15.2989,14,1.0,3.451,100.0,8.84
Telecommunications,Japan,2023.0,DDoS,pii_customer,254624.83,8752,34.0,82.6558,53,3.0,4.222,100.0,90.59
Entertainment,South Korea,2019.0,Gaming_Hack,"Gaming_Data,PII",998706.28,2300,2.1,86.1751,7,3.0,4.632,100.0,45.62
Technology,India,2020.0,App_Vulnerability,"Location_Data,PII",998706.28,4056,2.1,23.2006,15,3.0,4.562,100.0,37.98
Agriculture,Netherlands,2020.0,IoT_Breach,"PII,Academic_Records",105908.7,2410,2.4,93.7448,46,3.0,4.625,100.0,80.16
IT,Germany,2024.0,Man-in-the-Middle,pii_customer,777260.27,8613,12.0,73.4062,54,4.0,4.212,100.0,91.42
Automotive,Germany,2019.0,Connected_Car,"Vehicle_Data,Location",998706.28,12992,33.9,99.9616,82,3.0,4.61,100.0,60.09
Manufacturing,Japan,2020.0,Industrial_Espionage,"Trade_Secrets,Designs",3213.8,20486,12.4,99.9616,78,3.0,4.621,100.0,66.81
Healthcare,France,2017.0,DDoS,pii_customer,270906.05,11140,34.4,59.8441,26,2.0,4.236,100.0,91.46
Education,China,2024.0,Ransomware,pii_customer,801421.13,23430,2.5,39.5727,9,4.0,3.394,100.0,34.88
Healthcare,Japan,2023.0,Phishing,pii_customer,486608.66,9826,19.4,66.8045,32,2.0,,100.0,86.92
Financial,United Kingdom,2020.0,Data_Breach,"Financial,Transaction_Data",538301.78,44379,9.0,86.8391,5,3.0,4.681,100.0,56.36
Retail,China,2018.0,DDoS,pii_customer,685672.49,23424,9.1,71.2724,63,4.0,3.805,100.0,72.49
Education,India,2021.0,Man-in-the-Middle,pii_customer,629639.23,3695,2.1,64.5576,25,2.0,3.415,100.0,73.97
Healthcare,China,2022.0,DDoS,pii_customer,92616.52,45000,12.3,34.3346,48,3.0,4.22,100.0,64.97
Technology,Germany,2020.0,Insider_Threat,"IP,Customer_Data",998706.28,3054,3.5,16.3674,1,3.0,4.56,100.0,93.89
Banking,UK,2017.0,SQL Injection,pii_customer,879243.75,9005,12.1,93.177,31,3.0,4.228,100.0,92.7
Healthcare,Russia,2021.0,Ransomware,pii_customer,782734.12,43190,19.0,35.0085,19,1.0,8.44,100.0,10.57
Retail,China,2021.0,Man-in-the-Middle,pii_customer,667785.21,9157,12.3,40.7042,33,1.0,4.22,100.0,18.66
Telecommunications,Brazil,2015.0,Phishing,pii_customer,957277.55,2695,8.9,53.3984,69,4.0,4.23,100.0,76.88
Government,Germany,2018.0,Man-in-the-Middle,pii_customer,453794.33,43581,8.8,35.6262,38,4.0,3.856,100.0,12.13
IT,Russia,2024.0,SQL Injection,pii_customer,574682.24,8315,12.5,62.7377,60,1.0,4.211,100.0,24.74
Healthcare,Russia,2017.0,DDoS,pii_customer,342881.31,10459,18.8,85.873,53,4.0,8.44,100.0,48.81
Government,Russia,2024.0,Phishing,pii_customer,328346.45,2800,12.3,42.737,53,4.0,4.214,100.0,53.91
Government,Russia,2024.0,DDoS,pii_customer,968933.94,3451,8.7,59.3957,33,4.0,4.222,100.0,44.59
Healthcare,UK,2021.0,Malware,pii_customer,960710.21,11144,19.4,82.0207,29,4.0,8.44,100.0,66.89
Healthcare,France,2017.0,DDoS,pii_customer,613219.61,10737,19.3,31.034,51,2.0,8.44,100.0,28.62
Financial,United Kingdom,2020.0,API_Abuse,"Financial,Transaction_Data",607160.91,2300,8.5,80.2458,22,3.0,4.752,100.0,49.56
Technology,Germany,2020.0,Insider_Threat,"IP,Customer_Data",652168.77,3016,2.5,18.3997,8,1.0,4.708,100.0,66.36
Retail,Japan,2018.0,SQL Injection,pii_customer,407267.89,23506,34.2,39.7233,59,4.0,3.822,100.0,56.06
Technology,Germany,2020.0,App_Vulnerability,"Location_Data,PII",998706.28,3915,2.1,60.8294,17,3.0,4.649,100.0,47.33
Government,Brazil,2017.0,Ransomware,pii_customer,426149.93,3267,12.2,65.0633,62,4.0,4.234,100.0,81.07
Manufacturing,Japan,2020.0,Industrial_Espionage,"Trade_Secrets,Designs",3213.8,20059,12.8,99.9616,82,3.0,4.543,100.0,81.82
Banking,Japan,2017.0,DDoS,pii_customer,682656.43,8582,12.1,90.449,5,1.0,4.225,100.0,59.82
Banking,Japan,2019.0,Man-in-the-Middle,pii_customer,631450.66,8678,12.1,52.9494,5,1.0,4.215,100.0,72.76
Healthcare,Japan,2020.0,DDoS,pii_customer,137337.31,11118,19.3,54.8085,24,2.0,8.428,100.0,40.53
Healthcare,France,2024.0,Phishing,pii_customer,577834.19,11629,19.5,41.1979,20,3.0,8.407,100.0,49.63
Financial,United Kingdom,2020.0,Data_Breach,"Financial,Transaction_Data",684352.23,2371,8.6,83.8837,19,3.0,4.709,100.0,68.71
Automotive,Germany,2020.0,Connected_Car,"Vehicle_Data,Location",877227.05,10261,12.6,99.9616,83,3.0,4.7,100.0,61.36
Real Estate,United States,2019.0,Property_Fraud,"Financial,Property_Data",427587.34,2620,2.1,48.7806,22,3.0,4.527,100.0,54.44
Technology,Japan,2020.0,Insider_Threat,"IP,Customer_Data",205644.22,2420,3.0,14.9292,6,3.0,4.742,100.0,64.4
Banking,USA,2018.0,Ransomware,pii_customer,754950.05,9315,12.0,43.5507,1,1.0,4.225,100.0,15.39
Real Estate,United States,2020.0,Property_Fraud,"Financial,Property_Data",505140.52,2778,2.1,60.0705,39,3.0,4.693,100.0,38.89
Education,Japan,2018.0,Phishing,pii_customer,628424.18,3033,2.1,65.7951,63,4.0,3.399,100.0,60.84
Banking,Brazil,2020.0,Supply_Chain,"PHI,Device_Data",506501.36,9267,13.3,99.9616,29,3.0,4.689,100.0,91.3
Telecommunications,Japan,2019.0,Malware,pii_customer,637119.74,45000,34.0,12.8313,65,4.0,4.222,100.0,17.28
Retail,China,2021.0,DDoS,pii_customer,827031.85,22316,9.0,9.3779,58,1.0,3.797,100.0,56.55
Retail,Japan,2024.0,Ransomware,pii_customer,867082.42,22990,12.5,87.3351,46,4.0,3.79,100.0,70.75
Financial,Singapore,2020.0,Wallet_Hack,Cryptocurrency,3213.8,2300,12.2,99.9616,83,3.0,4.602,100.0,53.56
Financial,United Kingdom,2020.0,Data_Breach,"Financial,PII",787598.92,45000,33.0,85.6964,33,3.0,4.618,100.0,12.6
Government,China,2017.0,Malware,pii_customer,282277.42,2320,8.6,19.5073,1,1.0,4.232,100.0,15.36
Education,Russia,2015.0,Ransomware,pii_customer,902084.06,3947,2.1,73.7547,64,,3.42,100.0,61.43
Retail,Australia,2017.0,DDoS,pii_customer,990765.09,23052,9.0,18.0913,71,4.0,3.793,100.0,47.34
Education,UK,2017.0,DDoS,pii_customer,190765.21,2300,8.8,18.4562,60,4.0,3.802,100.0,13.58
Insurance,United States,2020.0,Claims_Fraud,"PII,Claims_Data",977410.49,20644,21.0,96.4288,43,3.0,4.787,100.0,44.36
Agriculture,UK,2022.0,SQL Injection,pii_customer,787851.1,2725,2.1,49.1975,59,4.0,4.221,100.0,54.18
Telecommunications,Brazil,2017.0,Man-in-the-Middle,pii_customer,701959.99,44684,34.4,76.0232,47,4.0,4.227,100.0,14.46
Telecommunications,China,2017.0,Phishing,pii_customer,756661.67,45000,34.4,60.7546,26,1.0,4.25,100.0,68.78
Transportation,France,2020.0,Passenger_Data,"PII,Travel_Data",998706.28,25668,19.6,99.9616,41,3.0,4.721,100.0,47.29
Technology,United States,2020.0,Data_Exposure,"PII,Business_Data",998706.28,2300,8.0,91.8938,1,3.0,4.698,100.0,23.24
Financial,Singapore,2020.0,Wallet_Hack,Cryptocurrency,86123.43,8732,12.3,99.9616,84,3.0,4.695,100.0,64.66
IT,France,2015.0,Man-in-the-Middle,pii_customer,636411.81,9138,12.3,30.8459,13,3.0,4.234,100.0,89.49
Healthcare,United States,2020.0,Wallet_Hack,"PII,Claims_Data",137921.22,11055,34.5,99.9616,78,3.0,4.775,100.0,68.77
Education,India,2021.0,SQL Injection,pii_customer,181633.68,2957,2.1,59.6367,9,3.0,3.413,100.0,12.95
Retail,France,2022.0,Malware,pii_customer,998706.28,2300,8.7,94.7066,58,4.0,3.812,100.0,51.82
Government,India,2021.0,Phishing,pii_customer,996367.15,2300,8.7,50.5951,5,1.0,4.237,100.0,80.23
Healthcare,Brazil,2020.0,Ransomware,pii_customer,127068.68,2335,8.8,17.3708,69,4.0,3.824,100.0,52.14
Insurance,Spain,2020.0,Gaming_Hack,"Payment_Cards,PII",956457.14,21186,3.5,84.6971,34,3.0,4.646,100.0,66.99
IT,France,2021.0,Ransomware,pii_customer,674055.82,9098,12.3,71.3752,31,4.0,4.222,100.0,90.21
Banking,UK,2021.0,Phishing,pii_customer,688851.59,8853,12.1,93.7538,9,3.0,4.239,100.0,98.27
Financial,Singapore,2020.0,Wallet_Hack,Cryptocurrency,3213.8,2486,11.9,99.9616,84,3.0,4.549,100.0,69.23
IT,USA,2018.0,DDoS,pii_customer,704901.4,9111,12.4,85.4627,20,2.0,4.232,100.0,40.19
Retail,Australia,2019.0,DDoS,pii_customer,740789.87,10478,8.9,5.7658,56,4.0,4.226,100.0,1.64
IT,UK,2021.0,DDoS,pii_customer,802435.57,9187,12.2,96.6896,48,2.0,4.226,100.0,90.92
Education,India,2017.0,DDoS,pii_customer,998288.74,3480,2.1,83.7836,31,2.0,4.215,100.0,83.63
Education,China,2019.0,DDoS,pii_customer,124336.55,23463,8.7,24.4982,11,4.0,3.83,100.0,17.02
Education,China,2022.0,SQL Injection,pii_customer,592940.35,2981,2.2,43.2568,15,1.0,3.376,100.0,50.72
Education,Brazil,2024.0,Phishing,pii_customer,493933.6,3266,2.3,18.5906,21,2.0,3.424,100.0,12.98
Government,Switzerland,2020.0,Supply_Chain,"PHI,Device_Data",853551.26,2755,4.8,72.0008,33,3.0,4.749,100.0,58.97
Education,UK,2015.0,Phishing,pii_customer,729902.39,2883,2.1,12.6157,67,,4.213,100.0,15.3
Retail,Germany,2021.0,DDoS,pii_customer,258471.52,22797,8.9,45.007,65,4.0,3.807,100.0,47.62
Retail,USA,2017.0,Phishing,pii_customer,455289.33,23621,2.4,72.4487,36,2.0,3.812,100.0,75.89
Retail,Australia,2021.0,Ransomware,pii_customer,487381.95,43786,34.0,14.8234,68,4.0,4.231,100.0,44.63
IT,Russia,2020.0,Malware,pii_customer,832496.04,8870,12.6,94.6014,40,3.0,4.216,100.0,50.63
Education,Japan,2018.0,SQL Injection,pii_customer,569868.61,3292,2.3,22.2575,64,4.0,3.393,100.0,45.17
Healthcare,Germany,2020.0,DDoS,pii_customer,852074.69,9121,12.1,67.2,67,3.0,4.764,100.0,
Education,India,2016.0,Phishing,pii_customer,372210.96,4190,2.3,53.3277,26,2.0,3.394,100.0,51.63
Technology,Ireland,2020.0,Account_Takeover,"PII,Messages",998706.28,12984,31.9,99.9616,12,3.0,4.797,100.0,62.32
Healthcare,France,2017.0,DDoS,pii_customer,653337.56,10360,19.1,34.6102,8,1.0,4.221,100.0,54.7
Financial,Singapore,2020.0,Wallet_Hack,Cryptocurrency,3213.8,2300,12.4,99.9616,79,3.0,4.656,100.0,37.71
Financial,United Kingdom,2020.0,Data_Breach,"Financial,PII",927723.12,45000,34.5,88.6551,21,3.0,4.755,100.0,54.18
Banking,China,2016.0,Phishing,pii_customer,109649.35,8740,12.4,30.9024,45,1.0,4.227,100.0,58.44
Retail,Australia,2024.0,DDoS,pii_customer,631511.71,23579,8.8,39.1971,47,4.0,3.828,100.0,38.09
Automotive,Germany,2020.0,Connected_Car,"Vehicle_Data,Location",847543.56,10062,12.5,91.6511,23,3.0,4.515,100.0,43.3
Technology,Brazil,2020.0,Account_Takeover,"PII,Messages",923004.14,12686,33.4,96.2243,51,3.0,4.677,100.0,69.26
Education,India,2019.0,DDoS,pii_customer,392708.66,10811,2.1,39.1693,47,4.0,8.44,100.0,65.3
Banking,UK,2019.0,DDoS,pii_customer,353275.72,8889,12.1,34.7155,4,1.0,4.216,100.0,48.76
Education,India,2024.0,Man-in-the-Middle,pii_customer,517706.15,3486,2.6,6.2986,21,4.0,3.376,100.0,56.71
Healthcare,Japan,2020.0,Ransomware,pii_customer,144053.43,45000,12.2,83.5516,69,3.0,4.219,100.0,64.27
Banking,Australia,2023.0,Man-in-the-Middle,pii_customer,654364.81,8731,12.3,37.9908,46,4.0,4.228,100.0,83.94
Financial,United Kingdom,2020.0,API_Abuse,"Financial,Transaction_Data",580529.29,2371,9.4,82.6167,28,3.0,4.647,100.0,74.07
Banking,UK,2017.0,Ransomware,pii_customer,657927.84,8877,12.3,52.1205,3,1.0,4.227,100.0,33.36
Telecommunications,Brazil,2020.0,Phishing,pii_customer,725594.53,43844,34.5,90.3837,30,3.0,4.239,100.0,90.23
Financial,United Kingdom,2020.0,API_Abuse,"Financial,Transaction_Data",597703.74,2300,8.9,89.1339,15,3.0,4.656,100.0,74.17
IT,China,2022.0,Phishing,pii_customer,721843.23,8800,12.2,80.1854,71,4.0,4.225,100.0,50.76
Healthcare,USA,2020.0,SQL Injection,pii_customer,555224.39,11133,18.7,84.4684,69,4.0,8.414,100.0,80.58
Legal,United States,2020.0,Insider_Threat,"Research_Data,IP",254802.22,2835,2.3,52.0324,7,3.0,4.504,100.0,67.0
Retail,UK,2018.0,DDoS,pii_customer,958410.88,22355,9.0,14.7534,56,4.0,3.82,100.0,5.44
IT,Brazil,2023.0,Ransomware,pii_customer,857479.58,8576,12.1,7.6177,19,1.0,4.232,100.0,11.84
IT,UK,2023.0,DDoS,pii_customer,447158.27,8722,12.0,99.9616,26,1.0,4.213,100.0,93.64
Healthcare,India,2021.0,DDoS,pii_customer,705458.32,10341,19.1,44.7239,37,4.0,4.238,100.0,71.89
Automotive,Germany,2020.0,Connected_Car,"Vehicle_Data,Location",559385.44,5030,34.5,44.713,24,3.0,4.632,100.0,44.85
Government,India,2016.0,Phishing,pii_customer,964517.56,3074,9.0,74.2376,65,4.0,4.205,100.0,77.27
Healthcare,China,2022.0,DDoS,"PHI,Device_Data",706333.68,10394,19.8,54.7787,30,3.0,8.413,100.0,35.64
Education,Spain,2020.0,DDoS,pii_customer,892923.04,2300,2.6,85.9304,67,3.0,4.478,100.0,95.59
Transportation,France,2020.0,Passenger_Data,"PII,Travel_Data",997875.22,25556,18.6,99.9616,28,3.0,4.574,100.0,44.96
Financial,United States,2020.0,API_Abuse,"Financial,Property_Data",808672.84,9096,12.3,81.5857,34,3.0,4.604,100.0,79.17
Telecommunications,Russia,2018.0,Man-in-the-Middle,pii_customer,471455.99,8467,9.1,63.29,49,4.0,4.235,100.0,84.33
Education,China,2017.0,DDoS,pii_customer,539591.77,3020,2.2,15.9132,62,4.0,3.376,100.0,6.25
Telecommunications,Australia,2021.0,Ransomware,pii_customer,3213.8,45000,34.5,17.6915,65,4.0,4.222,100.0,12.44
Telecommunications,China,2023.0,Malware,pii_customer,526956.15,2906,34.2,11.9255,72,4.0,3.376,100.0,7.34
Healthcare,China,2018.0,Malware,pii_customer,738271.11,10589,12.6,6.6484,18,1.0,4.222,100.0,60.87
Government,Russia,2015.0,SQL Injection,pii_customer,321347.29,2339,9.0,11.7605,63,4.0,4.228,100.0,41.14
IT,China,2017.0,Ransomware,pii_customer,583279.67,9127,12.1,57.3569,50,4.0,4.226,100.0,75.28
IT,Russia,2017.0,DDoS,pii_customer,655260.42,8885,12.2,32.3506,12,1.0,4.227,100.0,65.54
